33153	
	-2.739919385e-35	1.283778649e-34	2.263710849e-34	3.30469716e-34	4.246557021e-34
	5.140835275e-34	5.980761018e-34	6.774057887e-34	7.52371584e-34	8.233330612e-34
	8.905804447e-34	9.543790278e-34	1.014964516e-33	1.07254988e-33	1.127327953e-33
	1.179474301e-33	1.22914936e-33	1.276500274e-33	1.32166242e-33	1.364760696e-33
	1.40591063e-33	1.445219326e-33	1.48278629e-33	1.518704145e-33	1.553059259e-33
	1.585932301e-33	1.617398729e-33	1.647529225e-33	1.676390086e-33	1.70404357e-33
	1.730548208e-33	1.755959088e-33	1.780328107e-33	1.803704203e-33	1.826133568e-33
	1.847659833e-33	1.868324246e-33	1.888165833e-33	1.907221541e-33	1.925526376e-33
	1.943113522e-33	1.960014461e-33	1.976259072e-33	1.991875733e-33	2.006891409e-33
	2.021331738e-33	2.035221102e-33	2.048582708e-33	2.061438649e-33	2.073809968e-33
	2.085716716e-33	2.09717801e-33	2.108212078e-33	2.118836309e-33	2.129067301e-33
	2.138920897e-33	2.14841223e-33	2.157555754e-33	2.166365283e-33	2.174854021e-33
	2.183034595e-33	2.190919081e-33	2.198519032e-33	2.205845507e-33	2.212909089e-33
	2.219719911e-33	2.22628768e-33	2.232621693e-33	2.238730859e-33	2.244623714e-33
	2.250308443e-33	2.255792893e-33	2.261084589e-33	2.266190749e-33	2.271118298e-33
	2.275873881e-33	2.280463874e-33	2.284894401e-33	2.289171337e-33	2.293300327e-33
	2.297286791e-33	2.301135936e-33	2.304852763e-33	2.30844208e-33	2.311908506e-33
	2.31525648e-33	2.318490271e-33	2.321613982e-33	2.32463156e-33	2.327546799e-33
	2.330363349e-33	2.333084722e-33	2.335714296e-33	2.338255322e-33	2.340710929e-33
	2.343084127e-33	2.345377814e-33	2.347594781e-33	2.349737714e-33	2.3518092e-33
	2.353811729e-33	2.355747701e-33	2.357619426e-33	2.359429132e-33	2.361178962e-33
	2.362870983e-33	2.364507186e-33	2.36608949e-33	2.367619745e-33	2.369099733e-33
	2.370531173e-33	2.371915721e-33	2.373254975e-33	2.374550475e-33	2.375803706e-33
	2.3770161e-33	2.378189039e-33	2.379323855e-33	2.380421833e-33	2.381484213e-33
	2.382512192e-33	2.383506922e-33	2.384469518e-33	2.385401055e-33	2.386302568e-33
